frame_ordinal,frame_slot,config_revision,display_width,display_height,render_width,render_height,dlss_quality,wait_gpu_ms,frame_setup_ms,scene_ms,build_ms,compile_ms,prepare_ms,execute_ms,present_ms,total_ms,cpu_work_ms,classified_ms,unclassified_ms,scene_begin_upload_ms,scene_raster_extract_ms,scene_tlas_extract_ms,scene_bridge_ms,tlas_texture_collection_ms,post_scene_ms,graph_prelude_ms,ui_collect_ms,node_loop_ms,raster_packets,rt_packets,tlas_packets,submit_batches,record_tasks,node_build_0_ms,node_build_1_ms,node_build_2_ms,node_build_3_ms,node_build_4_ms,node_build_5_ms,as_recorded,as_available,as_cache_scan_ms,as_metadata_plan_ms,as_cpu_writes_ms,as_tlas_sizing_ms,as_graph_declare_ms,as_packets,as_instances,as_dirty_blas
752,2,1,1920,1080,640,360,ultra-performance,0.999600000,0.017900000,0.158600000,0.418200000,0.010600000,0.088000000,0.522100000,0.135100000,2.506800000,1.507200000,2.350100000,0.156700000,0.002900000,0.016000000,0.009400000,0.129900000,0.155600000,0.155700000,0.049300000,0.002000000,0.365300000,84,0,103,3,7,0.119200000,0.002800000,0.168000000,0.035500000,0.009500000,0.030100000,true,true,0.014800000,0.086600000,0.006400000,0.003100000,0.005800000,103,103,0
753,0,1,1920,1080,640,360,ultra-performance,0.814700000,0.022800000,0.160300000,0.444600000,0.011300000,0.119300000,0.589200000,0.137200000,2.454800000,1.640100000,2.299400000,0.155400000,0.003500000,0.017900000,0.010300000,0.128300000,0.154000000,0.154100000,0.055800000,0.003400000,0.383800000,84,0,103,3,7,0.126900000,0.003100000,0.173100000,0.039600000,0.010000000,0.030600000,true,true,0.016200000,0.091400000,0.006700000,0.003400000,0.006300000,103,103,0
754,1,1,1920,1080,640,360,ultra-performance,0.380400000,0.023600000,0.159400000,0.434800000,0.010500000,0.095700000,0.500700000,0.138900000,1.901200000,1.520800000,1.744000000,0.157200000,0.003100000,0.017500000,0.009800000,0.128600000,0.155700000,0.155900000,0.050400000,0.002000000,0.380800000,84,0,103,3,7,0.119800000,0.002900000,0.175400000,0.041700000,0.009800000,0.030500000,true,true,0.015000000,0.087400000,0.005700000,0.003200000,0.006000000,103,103,0
755,2,1,1920,1080,640,360,ultra-performance,0.145000000,0.023500000,0.159800000,0.457800000,0.011300000,0.092600000,0.420100000,0.131900000,1.597900000,1.452900000,1.442000000,0.155900000,0.003500000,0.017000000,0.009900000,0.129000000,0.154800000,0.155000000,0.051200000,0.002200000,0.402600000,84,0,103,3,7,0.123000000,0.003200000,0.188500000,0.040000000,0.016300000,0.031000000,true,true,0.015400000,0.088800000,0.006800000,0.003200000,0.006100000,103,103,0
756,0,1,1920,1080,640,360,ultra-performance,1.107300000,0.027900000,0.330400000,0.410300000,0.011000000,0.085700000,0.504500000,0.146800000,2.932500000,1.825200000,2.623900000,0.308600000,0.004600000,0.030700000,0.019200000,0.275100000,0.307300000,0.307500000,0.048000000,0.001900000,0.358800000,84,0,103,3,7,0.116600000,0.002500000,0.164700000,0.034700000,0.009600000,0.030300000,true,true,0.014900000,0.085900000,0.005400000,0.002600000,0.005400000,103,103,0
757,1,1,1920,1080,640,360,ultra-performance,0.001500000,0.017200000,0.156400000,0.431100000,0.011500000,0.089600000,0.447200000,0.134800000,1.445500000,1.444000000,1.289300000,0.156200000,0.002700000,0.016100000,0.009000000,0.128300000,0.155000000,0.155200000,0.049300000,0.002000000,0.378200000,84,0,103,3,7,0.120500000,0.002900000,0.176500000,0.037200000,0.010100000,0.030700000,true,true,0.015100000,0.087500000,0.006200000,0.003100000,0.006000000,103,103,0
758,2,1,1920,1080,640,360,ultra-performance,0.680800000,0.019300000,0.159800000,0.435100000,0.011100000,0.091500000,0.598100000,0.154300000,2.311100000,1.630300000,2.150000000,0.161100000,0.003300000,0.017300000,0.009300000,0.129600000,0.155600000,0.155700000,0.050600000,0.002100000,0.380900000,84,0,103,3,7,0.121400000,0.003000000,0.177300000,0.039100000,0.009500000,0.029900000,true,true,0.015200000,0.087900000,0.006400000,0.003400000,0.006000000,103,103,0
759,0,1,1920,1080,640,360,ultra-performance,0.001600000,0.017100000,0.156100000,0.436600000,0.011400000,0.091700000,0.518900000,0.147400000,1.536000000,1.534400000,1.380800000,0.155200000,0.003000000,0.015800000,0.009200000,0.127800000,0.153900000,0.154000000,0.049600000,0.002200000,0.382900000,84,0,103,3,7,0.128800000,0.003000000,0.172800000,0.037100000,0.010000000,0.030800000,true,true,0.015100000,0.095500000,0.006000000,0.003200000,0.006100000,103,103,0
760,1,1,1920,1080,640,360,ultra-performance,1.082400000,0.016000000,0.155900000,0.410400000,0.010100000,0.083800000,0.551600000,0.220400000,2.685600000,1.603200000,2.530600000,0.155000000,0.002600000,0.015600000,0.009600000,0.127800000,0.153600000,0.153700000,0.048400000,0.002000000,0.358400000,84,0,103,3,7,0.117200000,0.002700000,0.165000000,0.034800000,0.009300000,0.029100000,true,true,0.015100000,0.085800000,0.005700000,0.002800000,0.005400000,103,103,0
761,2,1,1920,1080,640,360,ultra-performance,0.001700000,0.019600000,0.158400000,0.438100000,0.013300000,0.124000000,0.387200000,0.144500000,1.451600000,1.449900000,1.286800000,0.164800000,0.003400000,0.016000000,0.009200000,0.129500000,0.163800000,0.163900000,0.050200000,0.002200000,0.383800000,84,0,103,3,7,0.123400000,0.003200000,0.176000000,0.038800000,0.010700000,0.031300000,true,true,0.016000000,0.088600000,0.006500000,0.003300000,0.006300000,103,103,0
762,0,1,1920,1080,640,360,ultra-performance,1.004000000,0.018800000,0.211100000,0.855600000,0.012100000,0.093700000,0.420000000,0.135000000,3.110400000,2.106400000,2.750300000,0.360100000,0.003100000,0.016900000,0.009400000,0.181200000,0.358900000,0.359100000,0.106000000,0.004100000,0.743800000,84,0,103,3,7,0.249700000,0.006300000,0.361700000,0.080400000,0.013100000,0.031600000,true,true,0.030900000,0.184300000,0.009700000,0.006500000,0.012700000,103,103,0
763,1,1,1920,1080,640,360,ultra-performance,0.001500000,0.019200000,0.159400000,0.427300000,0.011300000,0.089800000,0.686700000,0.269600000,1.825500000,1.824000000,1.664800000,0.160700000,0.002800000,0.015600000,0.009100000,0.131400000,0.158800000,0.158900000,0.050400000,0.002000000,0.373400000,84,0,103,3,7,0.121700000,0.003000000,0.171900000,0.035900000,0.009600000,0.030600000,true,true,0.014900000,0.089100000,0.006400000,0.003000000,0.005800000,103,103,0
764,2,1,1920,1080,640,360,ultra-performance,0.165500000,0.016100000,0.165900000,0.424000000,0.010500000,0.088700000,0.501400000,0.144700000,1.677100000,1.511600000,1.516800000,0.160300000,0.002400000,0.015400000,0.009400000,0.138200000,0.159100000,0.159300000,0.050500000,0.001800000,0.370200000,84,0,103,3,7,0.121600000,0.003000000,0.169900000,0.036100000,0.009400000,0.030000000,true,true,0.015900000,0.088700000,0.006000000,0.002900000,0.005600000,103,103,0
765,0,1,1920,1080,640,360,ultra-performance,0.154500000,0.017100000,0.159300000,0.432800000,0.011300000,0.090300000,0.358200000,0.124000000,1.508000000,1.353500000,1.347500000,0.160500000,0.002700000,0.015700000,0.008900000,0.131700000,0.159300000,0.159400000,0.050400000,0.001800000,0.379100000,84,0,103,3,7,0.126900000,0.002800000,0.172400000,0.036100000,0.009600000,0.030800000,true,true,0.014500000,0.095400000,0.005600000,0.002900000,0.005900000,103,103,0
766,1,1,1920,1080,640,360,ultra-performance,1.117000000,0.028300000,0.335200000,0.492900000,0.010300000,0.087100000,0.605700000,0.143900000,3.158400000,2.041400000,2.820400000,0.338000000,0.005500000,0.032200000,0.018500000,0.278300000,0.336600000,0.336900000,0.105800000,0.003500000,0.382000000,84,0,103,3,7,0.135100000,0.002800000,0.168800000,0.035400000,0.009200000,0.030200000,true,true,0.030200000,0.087700000,0.006000000,0.002900000,0.005700000,103,103,0
767,2,1,1920,1080,640,360,ultra-performance,0.001600000,0.016500000,0.156600000,0.489600000,0.011000000,0.090300000,0.513200000,0.165200000,1.603900000,1.602300000,1.444000000,0.159900000,0.002800000,0.016100000,0.009100000,0.128200000,0.155000000,0.155100000,0.049800000,0.002000000,0.436200000,84,0,103,3,7,0.122200000,0.003100000,0.232100000,0.037800000,0.009900000,0.030500000,true,true,0.015300000,0.088800000,0.006200000,0.003100000,0.006100000,103,103,0
768,0,1,1920,1080,640,360,ultra-performance,0.408800000,0.017600000,0.158900000,0.425600000,0.011600000,0.089800000,0.495300000,0.154800000,1.925900000,1.517100000,1.762400000,0.163500000,0.003000000,0.016000000,0.009400000,0.130300000,0.162600000,0.162700000,0.050100000,0.001800000,0.372100000,84,0,103,3,7,0.120300000,0.003000000,0.171500000,0.036600000,0.009800000,0.030500000,true,true,0.014900000,0.088300000,0.005400000,0.003200000,0.005900000,103,103,0
769,1,1,1920,1080,640,360,ultra-performance,0.001500000,0.015600000,0.156900000,0.483300000,0.011400000,0.096600000,0.464400000,0.139900000,1.527700000,1.526200000,1.369600000,0.158100000,0.002900000,0.015700000,0.008900000,0.128900000,0.157000000,0.157100000,0.050500000,0.001800000,0.429300000,84,0,103,3,7,0.120800000,0.002900000,0.227700000,0.037100000,0.009800000,0.030400000,true,true,0.015000000,0.088500000,0.005600000,0.003100000,0.006000000,103,103,0
770,2,1,1920,1080,640,360,ultra-performance,1.023800000,0.015000000,0.156800000,0.413800000,0.009800000,0.084200000,0.511700000,0.151500000,2.524000000,1.500200000,2.366600000,0.157400000,0.002700000,0.015100000,0.009200000,0.129400000,0.156500000,0.156600000,0.050600000,0.001700000,0.359900000,84,0,103,3,7,0.118100000,0.002500000,0.166000000,0.034400000,0.008900000,0.029500000,true,true,0.014200000,0.087100000,0.005900000,0.002800000,0.005700000,103,103,0
771,0,1,1920,1080,640,360,ultra-performance,0.667300000,0.016300000,0.155600000,0.418400000,0.011700000,0.096500000,0.590000000,0.126500000,2.237900000,1.570600000,2.082300000,0.155600000,0.002800000,0.015300000,0.009600000,0.127600000,0.154600000,0.154700000,0.049300000,0.001800000,0.365500000,84,0,103,3,7,0.118800000,0.002800000,0.169300000,0.035000000,0.009200000,0.030000000,true,true,0.014100000,0.087200000,0.005800000,0.003200000,0.005800000,103,103,0
772,1,1,1920,1080,640,360,ultra-performance,0.492500000,0.015400000,0.166900000,0.421300000,0.010400000,0.086500000,0.640500000,0.156300000,2.157200000,1.664700000,1.989800000,0.167400000,0.002600000,0.015500000,0.008800000,0.139600000,0.166400000,0.166500000,0.051700000,0.001700000,0.366300000,84,0,103,3,7,0.119900000,0.002800000,0.169100000,0.034900000,0.009500000,0.029500000,true,true,0.014400000,0.088600000,0.005600000,0.003200000,0.005800000,103,103,0
773,2,1,1920,1080,640,360,ultra-performance,0.001600000,0.016600000,0.159300000,0.423300000,0.010400000,0.085000000,0.561000000,0.241000000,1.677200000,1.675600000,1.498200000,0.179000000,0.002800000,0.015800000,0.009100000,0.131200000,0.177200000,0.177300000,0.052400000,0.002100000,0.367000000,84,0,103,3,7,0.121700000,0.002700000,0.168600000,0.034600000,0.009200000,0.029700000,true,true,0.015400000,0.089000000,0.006500000,0.002900000,0.005500000,103,103,0
774,0,1,1920,1080,640,360,ultra-performance,0.910800000,0.019500000,0.158500000,0.426100000,0.018100000,0.090600000,0.559200000,0.170400000,2.508400000,1.597600000,2.353200000,0.155200000,0.003300000,0.016700000,0.009800000,0.128200000,0.153900000,0.154000000,0.050900000,0.001900000,0.371700000,84,0,103,3,7,0.119700000,0.002900000,0.169800000,0.039100000,0.009600000,0.030000000,true,true,0.014400000,0.087300000,0.005800000,0.003400000,0.006000000,103,103,0
775,1,1,1920,1080,640,360,ultra-performance,0.331000000,0.057600000,0.171900000,0.442400000,0.012200000,0.091100000,0.464600000,0.115500000,1.840100000,1.509100000,1.686300000,0.153800000,0.003800000,0.017400000,0.010000000,0.140300000,0.152800000,0.153100000,0.051200000,0.002600000,0.386900000,84,0,103,3,7,0.127600000,0.002900000,0.174200000,0.040500000,0.010200000,0.030800000,true,true,0.020000000,0.089200000,0.006200000,0.003300000,0.006200000,103,103,0
776,2,1,1920,1080,640,360,ultra-performance,0.867800000,0.023700000,0.157900000,0.444100000,0.012100000,0.092000000,0.510500000,0.144500000,2.416400000,1.548600000,2.252600000,0.163800000,0.003200000,0.016400000,0.009100000,0.128900000,0.159300000,0.159400000,0.055300000,0.002300000,0.384800000,84,0,103,3,7,0.123100000,0.002900000,0.178800000,0.039200000,0.009600000,0.030800000,true,true,0.015000000,0.089000000,0.006700000,0.003600000,0.006100000,103,103,0
777,0,1,1920,1080,640,360,ultra-performance,0.682600000,0.022000000,0.156000000,0.413000000,0.011400000,0.085100000,0.592400000,0.120300000,2.237200000,1.554600000,2.082800000,0.154400000,0.002600000,0.015300000,0.009300000,0.128500000,0.153200000,0.153300000,0.049100000,0.002000000,0.360400000,84,0,103,3,7,0.118100000,0.002700000,0.165100000,0.035200000,0.009600000,0.029100000,true,true,0.015100000,0.086400000,0.006100000,0.002600000,0.005500000,103,103,0
778,1,1,1920,1080,640,360,ultra-performance,0.316800000,0.016100000,0.161500000,0.413800000,0.010000000,0.091800000,0.634700000,0.240400000,2.042100000,1.725300000,1.885100000,0.157000000,0.002400000,0.015600000,0.009700000,0.133600000,0.155700000,0.155900000,0.049200000,0.001800000,0.361200000,84,0,103,3,7,0.118700000,0.002700000,0.167200000,0.034300000,0.008700000,0.029200000,true,true,0.015200000,0.087100000,0.005900000,0.002700000,0.005300000,103,103,0
779,2,1,1920,1080,640,360,ultra-performance,0.003100000,0.028200000,0.329800000,0.472100000,0.010700000,0.087000000,0.439200000,0.139400000,1.843400000,1.840300000,1.509500000,0.333900000,0.005200000,0.031600000,0.019100000,0.273000000,0.332600000,0.332700000,0.103800000,0.003000000,0.363600000,84,0,103,3,7,0.117300000,0.002800000,0.168900000,0.034300000,0.009500000,0.030300000,true,true,0.014100000,0.086300000,0.006000000,0.002900000,0.005600000,103,103,0
780,0,1,1920,1080,640,360,ultra-performance,0.625400000,0.014500000,0.153400000,0.406300000,0.010400000,0.082800000,0.586200000,0.250900000,2.295100000,1.669700000,2.129900000,0.165200000,0.002300000,0.015200000,0.009100000,0.126500000,0.163100000,0.163200000,0.048600000,0.001800000,0.354500000,84,0,103,3,7,0.116500000,0.002600000,0.163800000,0.033500000,0.008900000,0.028800000,true,true,0.014000000,0.086000000,0.005700000,0.002900000,0.005400000,103,103,0
781,1,1,1920,1080,640,360,ultra-performance,1.018200000,0.020800000,0.156500000,0.434400000,0.011800000,0.090500000,0.701300000,0.144400000,2.733900000,1.715700000,2.577900000,0.156000000,0.003200000,0.016200000,0.009400000,0.127300000,0.154900000,0.155000000,0.050300000,0.002000000,0.380500000,84,0,103,3,7,0.121400000,0.003000000,0.175800000,0.038900000,0.010200000,0.030700000,true,true,0.015200000,0.088000000,0.006400000,0.003200000,0.006000000,103,103,0
782,2,1,1920,1080,640,360,ultra-performance,0.001600000,0.018600000,0.157500000,0.431500000,0.011100000,0.091900000,0.614900000,0.161400000,1.655100000,1.653500000,1.488500000,0.166600000,0.002700000,0.017200000,0.008900000,0.128400000,0.165300000,0.165500000,0.049800000,0.001900000,0.378200000,84,0,103,3,7,0.120400000,0.003300000,0.176800000,0.037100000,0.009900000,0.030100000,true,true,0.014500000,0.088000000,0.006300000,0.003100000,0.006000000,103,103,0
783,0,1,1920,1080,640,360,ultra-performance,0.872700000,0.019700000,0.165100000,0.432100000,0.012900000,0.095100000,0.476200000,0.150500000,2.380800000,1.508100000,2.224300000,0.156500000,0.003600000,0.016300000,0.009600000,0.135400000,0.155400000,0.155500000,0.050300000,0.002100000,0.378100000,84,0,103,3,7,0.122400000,0.003100000,0.172500000,0.038000000,0.010300000,0.031200000,true,true,0.015000000,0.089400000,0.006200000,0.003100000,0.006100000,103,103,0
784,1,1,1920,1080,640,360,ultra-performance,0.519500000,0.024900000,0.160000000,0.460200000,0.012200000,0.099200000,0.492000000,0.141100000,2.064800000,1.545300000,1.909100000,0.155700000,0.003800000,0.017700000,0.009500000,0.128700000,0.154500000,0.154600000,0.050500000,0.002300000,0.405700000,84,0,103,3,7,0.133600000,0.003000000,0.188000000,0.040000000,0.009700000,0.030800000,true,true,0.015400000,0.100000000,0.006300000,0.003200000,0.005900000,103,103,0
785,2,1,1920,1080,640,360,ultra-performance,0.649900000,0.043200000,0.333200000,0.534200000,0.012400000,0.093700000,0.597100000,0.155600000,2.758200000,2.108300000,2.419300000,0.338900000,0.006600000,0.033300000,0.018900000,0.273500000,0.332400000,0.332800000,0.106400000,0.004000000,0.422100000,84,0,103,3,7,0.163800000,0.003000000,0.173900000,0.039600000,0.009900000,0.031300000,true,true,0.029600000,0.115100000,0.006800000,0.003100000,0.006000000,103,103,0
786,0,1,1920,1080,640,360,ultra-performance,0.001600000,0.021200000,0.158000000,0.432800000,0.012900000,0.093400000,0.586800000,0.150300000,1.630000000,1.628400000,1.457000000,0.173000000,0.002900000,0.016100000,0.009200000,0.129400000,0.171800000,0.172000000,0.050400000,0.002400000,0.378300000,84,0,103,3,7,0.122600000,0.003100000,0.174800000,0.037000000,0.009700000,0.030800000,true,true,0.015600000,0.088700000,0.006400000,0.003100000,0.006000000,103,103,0
787,1,1,1920,1080,640,360,ultra-performance,0.001500000,0.020000000,0.156600000,0.430600000,0.011800000,0.091000000,0.449100000,0.135000000,1.462600000,1.461100000,1.295600000,0.167000000,0.003000000,0.015800000,0.008900000,0.128400000,0.166000000,0.166000000,0.052500000,0.002300000,0.374100000,84,0,103,3,7,0.120400000,0.003100000,0.172000000,0.037700000,0.009800000,0.030700000,true,true,0.015000000,0.087600000,0.006000000,0.003300000,0.005900000,103,103,0
788,2,1,1920,1080,640,360,ultra-performance,0.630200000,0.026000000,0.160700000,0.430300000,0.012000000,0.092300000,0.690000000,0.432400000,2.632200000,2.002000000,2.473900000,0.158300000,0.003400000,0.018600000,0.009400000,0.129000000,0.155200000,0.155400000,0.050100000,0.001900000,0.376700000,84,0,103,3,7,0.122400000,0.003000000,0.171800000,0.038900000,0.009700000,0.030500000,true,true,0.015000000,0.089000000,0.006800000,0.003100000,0.005900000,103,103,0
789,0,1,1920,1080,640,360,ultra-performance,0.147200000,0.018900000,0.155600000,0.420300000,0.012100000,0.087600000,0.618000000,0.163600000,1.779300000,1.632100000,1.623300000,0.156000000,0.002500000,0.015700000,0.008900000,0.128200000,0.154300000,0.154400000,0.050600000,0.001900000,0.366200000,84,0,103,3,7,0.119700000,0.002600000,0.170200000,0.034500000,0.008900000,0.029800000,true,true,0.014700000,0.088400000,0.006000000,0.002500000,0.005600000,103,103,0
790,1,1,1920,1080,640,360,ultra-performance,0.256400000,0.036500000,0.159600000,0.438800000,0.014100000,0.093800000,0.457300000,0.146000000,1.759000000,1.502600000,1.602500000,0.156500000,0.003300000,0.016800000,0.010100000,0.129000000,0.155000000,0.155200000,0.051300000,0.002200000,0.383600000,84,0,103,3,7,0.123800000,0.003100000,0.174600000,0.039700000,0.010400000,0.031700000,true,true,0.015700000,0.089600000,0.006400000,0.003300000,0.006100000,103,103,0
791,2,1,1920,1080,640,360,ultra-performance,0.673200000,0.019500000,0.175200000,0.422600000,0.011400000,0.087500000,0.554600000,0.225600000,2.325100000,1.651900000,2.169600000,0.155500000,0.002400000,0.014700000,0.009400000,0.148400000,0.154600000,0.154700000,0.050400000,0.001900000,0.368800000,84,0,103,3,7,0.122500000,0.002700000,0.169600000,0.034300000,0.009500000,0.029800000,true,true,0.015200000,0.090200000,0.006600000,0.002600000,0.005500000,103,103,0
792,0,1,1920,1080,640,360,ultra-performance,0.238300000,0.023900000,0.158800000,0.437200000,0.013000000,0.090200000,0.655400000,0.270400000,2.043900000,1.805600000,1.887200000,0.156700000,0.003400000,0.015900000,0.009700000,0.129500000,0.154800000,0.155000000,0.050100000,0.002100000,0.383400000,84,0,103,3,7,0.120400000,0.003000000,0.180600000,0.039000000,0.009900000,0.030100000,true,true,0.014200000,0.087700000,0.006600000,0.003100000,0.006000000,103,103,0
793,1,1,1920,1080,640,360,ultra-performance,0.604400000,0.023300000,0.159100000,0.429000000,0.011700000,0.087500000,0.704600000,0.142800000,2.318100000,1.713700000,2.162400000,0.155700000,0.003400000,0.017900000,0.009300000,0.128100000,0.154500000,0.154600000,0.049500000,0.002000000,0.375800000,84,0,103,3,7,0.119400000,0.002900000,0.167700000,0.038900000,0.015600000,0.030700000,true,true,0.014700000,0.087300000,0.005800000,0.003100000,0.006000000,103,103,0
794,2,1,1920,1080,640,360,ultra-performance,0.001500000,0.017000000,0.156400000,0.436100000,0.011000000,0.089000000,0.551000000,0.201800000,1.628900000,1.627400000,1.463800000,0.165100000,0.002900000,0.015600000,0.009200000,0.128300000,0.155400000,0.155500000,0.049700000,0.001800000,0.383000000,84,0,103,3,7,0.119600000,0.002900000,0.184200000,0.036400000,0.009500000,0.029800000,true,true,0.014300000,0.087100000,0.006800000,0.003100000,0.005700000,103,103,0
795,0,1,1920,1080,640,360,ultra-performance,0.912600000,0.037700000,0.364900000,0.723000000,0.012600000,0.091900000,0.640000000,0.274500000,3.388900000,2.476300000,3.057200000,0.331700000,0.006900000,0.042900000,0.020000000,0.294200000,0.330000000,0.330100000,0.107800000,0.004600000,0.608800000,84,0,103,3,7,0.259200000,0.006300000,0.264000000,0.038000000,0.010400000,0.030200000,true,true,0.030900000,0.192800000,0.010100000,0.006300000,0.013100000,103,103,0
796,1,1,1920,1080,640,360,ultra-performance,0.002900000,0.029200000,0.334500000,0.420600000,0.011300000,0.087900000,0.457000000,0.151000000,1.746800000,1.743900000,1.494400000,0.252400000,0.005300000,0.032500000,0.019200000,0.276900000,0.251300000,0.251500000,0.050000000,0.001900000,0.367200000,84,0,103,3,7,0.119700000,0.002800000,0.169300000,0.035500000,0.009700000,0.029700000,true,true,0.015000000,0.087300000,0.006200000,0.002900000,0.005800000,103,103,0
797,2,1,1920,1080,640,360,ultra-performance,0.001400000,0.016100000,0.161100000,0.449400000,0.013000000,0.091600000,0.653300000,0.210500000,1.763500000,1.762100000,1.596400000,0.167100000,0.002700000,0.015400000,0.009100000,0.133600000,0.165100000,0.165300000,0.050900000,0.001900000,0.395000000,84,0,103,3,7,0.121000000,0.002900000,0.191100000,0.039000000,0.010100000,0.030400000,true,true,0.014400000,0.089300000,0.006200000,0.002600000,0.006100000,103,103,0
798,0,1,1920,1080,640,360,ultra-performance,0.001800000,0.019100000,0.159200000,0.433700000,0.011700000,0.089300000,0.639600000,0.263900000,1.782600000,1.780800000,1.618300000,0.164300000,0.003100000,0.017700000,0.009600000,0.128600000,0.162400000,0.162500000,0.049700000,0.002100000,0.380300000,84,0,103,3,7,0.120500000,0.002800000,0.179600000,0.037000000,0.009600000,0.030400000,true,true,0.014400000,0.088100000,0.006000000,0.003300000,0.005900000,103,103,0
799,1,1,1920,1080,640,360,ultra-performance,0.842200000,0.018900000,0.157100000,0.423900000,0.010900000,0.096600000,0.531800000,0.153500000,2.390500000,1.548300000,2.234900000,0.155600000,0.003100000,0.015700000,0.009000000,0.129000000,0.154400000,0.154500000,0.048900000,0.002000000,0.371400000,84,0,103,3,7,0.120100000,0.003000000,0.170400000,0.037400000,0.010000000,0.030100000,true,true,0.015100000,0.087200000,0.006000000,0.003000000,0.006200000,103,103,0
800,2,1,1920,1080,640,360,ultra-performance,0.001600000,0.019200000,0.155900000,0.439000000,0.010800000,0.090300000,0.589000000,0.141100000,1.603000000,1.601400000,1.446900000,0.156100000,0.002800000,0.016100000,0.008900000,0.127800000,0.155000000,0.155100000,0.049100000,0.002100000,0.386000000,84,0,103,3,7,0.130200000,0.002900000,0.174900000,0.036800000,0.010100000,0.030500000,true,true,0.014400000,0.097900000,0.006300000,0.003200000,0.005800000,103,103,0
801,0,1,1920,1080,640,360,ultra-performance,0.969300000,0.040500000,0.363000000,0.749800000,0.011800000,0.090900000,0.414500000,0.137100000,3.106600000,2.137300000,2.776900000,0.329700000,0.007000000,0.034400000,0.020600000,0.300100000,0.328400000,0.328600000,0.104600000,0.004200000,0.639200000,84,0,103,3,7,0.249900000,0.006300000,0.302700000,0.039400000,0.009800000,0.030500000,true,true,0.031000000,0.184300000,0.009400000,0.006400000,0.012700000,103,103,0
802,1,1,1920,1080,640,360,ultra-performance,0.001600000,0.016000000,0.155900000,0.417800000,0.011000000,0.086800000,0.399200000,0.129000000,1.373700000,1.372100000,1.217300000,0.156400000,0.002700000,0.016100000,0.008900000,0.127900000,0.155200000,0.155300000,0.050000000,0.001900000,0.364400000,84,0,103,3,7,0.119800000,0.002900000,0.167300000,0.034300000,0.009700000,0.029700000,true,true,0.015800000,0.087300000,0.005500000,0.003000000,0.005700000,103,103,0
803,2,1,1920,1080,640,360,ultra-performance,0.548700000,0.016000000,0.155800000,0.430100000,0.011100000,0.088300000,0.410900000,0.124400000,1.942600000,1.393900000,1.785300000,0.157300000,0.002700000,0.015100000,0.008800000,0.128900000,0.156100000,0.156300000,0.050400000,0.001900000,0.376300000,84,0,103,3,7,0.125200000,0.003000000,0.172100000,0.035800000,0.009500000,0.030300000,true,true,0.014300000,0.093600000,0.006100000,0.002800000,0.006000000,103,103,0
804,0,1,1920,1080,640,360,ultra-performance,0.362500000,0.015800000,0.156300000,0.433600000,0.010900000,0.088700000,0.528000000,0.133100000,1.895100000,1.532600000,1.728900000,0.166200000,0.002600000,0.015500000,0.008800000,0.129100000,0.156900000,0.157000000,0.050300000,0.001900000,0.379700000,84,0,103,3,7,0.119400000,0.002900000,0.183000000,0.034900000,0.009400000,0.029700000,true,true,0.014600000,0.088000000,0.005700000,0.002900000,0.005800000,103,103,0
805,1,1,1920,1080,640,360,ultra-performance,0.813400000,0.017500000,0.158700000,0.426500000,0.010800000,0.088800000,0.563800000,0.144800000,2.381500000,1.568100000,2.224300000,0.157200000,0.003100000,0.016000000,0.009600000,0.129700000,0.156200000,0.156300000,0.050400000,0.002000000,0.372500000,84,0,103,3,7,0.121400000,0.003000000,0.170800000,0.036600000,0.009600000,0.030600000,true,true,0.015500000,0.088700000,0.006000000,0.003000000,0.005800000,103,103,0
806,2,1,1920,1080,640,360,ultra-performance,0.001700000,0.018200000,0.155500000,0.432100000,0.011400000,0.090200000,0.436900000,0.133000000,1.436300000,1.434600000,1.279000000,0.157300000,0.003000000,0.015500000,0.008800000,0.128000000,0.156400000,0.156600000,0.049600000,0.001900000,0.379100000,84,0,103,3,7,0.128000000,0.003000000,0.171000000,0.035800000,0.009900000,0.030800000,true,true,0.014900000,0.095600000,0.006200000,0.002900000,0.005700000,103,103,0
807,0,1,1920,1080,640,360,ultra-performance,1.169600000,0.019600000,0.153900000,0.419600000,0.011700000,0.089500000,0.569400000,0.142400000,2.729600000,1.560000000,2.575700000,0.153900000,0.002900000,0.015600000,0.009000000,0.126000000,0.152700000,0.152800000,0.049200000,0.001900000,0.366900000,84,0,103,3,7,0.120500000,0.002700000,0.168400000,0.035500000,0.009200000,0.030100000,true,true,0.014400000,0.088800000,0.005900000,0.002900000,0.005900000,103,103,0
808,1,1,1920,1080,640,360,ultra-performance,0.001400000,0.017400000,0.155800000,0.425800000,0.011800000,0.087600000,0.582200000,0.133700000,1.571900000,1.570500000,1.415700000,0.156200000,0.002700000,0.015600000,0.009000000,0.128100000,0.155200000,0.155200000,0.048800000,0.001600000,0.373800000,84,0,103,3,7,0.127700000,0.002800000,0.168200000,0.035200000,0.009100000,0.030300000,true,true,0.015500000,0.095200000,0.005800000,0.002900000,0.005900000,103,103,0
